SRforSCF_02.csv, ñ@ê¸ñ íºíBì˙éÀó , êÖïΩñ ìVãÛì˙éÀó , ígñ[1_ó‚ñ[2
11310, 38, 86, 1
11311, 29, 91, 1
11312, 22, 88, 1
11313, 7, 60, 1
11314, 7, 45, 1
11315, 10, 26, 1
11316, 10, 7, 1
11317, 0, 0, 1
11318, 0, 0, 1
11319, 0, 0, 1
11320, 0, 0, 1
11321, 0, 0, 1
11322, 0, 0, 1
11323, 0, 0, 1
11324, 0, 0, 1
11401, 0, 0, 1
11402, 0, 0, 1
11403, 0, 0, 1
11404, 0, 0, 1
11405, 0, 0, 1
11406, 0, 0, 1
11407, 2, 2, 1
11408, 17, 22, 1
11409, 26, 55, 1
11410, 12, 60, 1
11411, 14, 79, 1
11412, 10, 72, 1
11413, 12, 65, 1
11414, 14, 55, 1
11415, 12, 29, 1
11416, 2, 5, 1
11417, 0, 0, 1
11418, 0, 0, 1
11419, 0, 0, 1
11420, 0, 0, 1
11421, 0, 0, 1
11422, 0, 0, 1
11423, 0, 0, 1
11424, 0, 0, 1
11501, 0, 0, 1
11502, 0, 0, 1
11503, 0, 0, 1
11504, 0, 0, 1
11505, 0, 0, 1
11506, 0, 0, 1
11507, 2, 2, 1
11508, 377, 33, 1
11509, 122, 79, 1
11510, 315, 110, 1
11511, 43, 105, 1
11512, 167, 141, 1
11513, 33, 91, 1
11514, 33, 72, 1
11515, 55, 48, 1
11516, 36, 10, 1
11517, 0, 0, 1
11518, 0, 0, 1
11519, 0, 0, 1
11520, 0, 0, 1
11521, 0, 0, 1
11522, 0, 0, 1
11523, 0, 0, 1
11524, 0, 0, 1
11601, 0, 0, 1
11602, 0, 0, 1
11603, 0, 0, 1
11604, 0, 0, 1
11605, 0, 0, 1
11606, 0, 0, 1
11607, 2, 5, 1
11608, 301, 38, 1
11609, 583, 50, 1
11610, 686, 53, 1
11611, 729, 55, 1
11612, 626, 79, 1
11613, 428, 105, 1
11614, 263, 96, 1
11615, 136, 57, 1
11616, 36, 10, 1
11617, 0, 0, 1
11618, 0, 0, 1
11619, 0, 0, 1
11620, 0, 0, 1
11621, 0, 0, 1
11622, 0, 0, 1
11623, 0, 0, 1
11624, 0, 0, 1
11701, 0, 0, 1
11702, 0, 0, 1
11703, 0, 0, 1
11704, 0, 0, 1
11705, 0, 0, 1
11706, 0, 0, 1
11707, 2, 5, 1
11708, 229, 41, 1
11709, 452, 65, 1
11710, 710, 50, 1
11711, 750, 50, 1
11712, 657, 72, 1
11713, 633, 69, 1
11714, 650, 50, 1
11715, 499, 43, 1
11716, 158, 14, 1
11717, 0, 0, 1
11718, 0, 0, 1
11719, 0, 0, 1
11720, 0, 0, 1
11721, 0, 0, 1
11722, 0, 0, 1
11723, 0, 0, 1
11724, 0, 0, 1
11801, 0, 0, 1
11802, 0, 0, 1
11803, 0, 0, 1
11804, 0, 0, 1
11805, 0, 0, 1
11806, 0, 0, 1
11807, 2, 5, 1
11808, 392, 36, 1
11809, 301, 79, 1
11810, 530, 81, 1
11811, 363, 127, 1
11812, 36, 110, 1
11813, 38, 100, 1
11814, 41, 79, 1
11815, 43, 45, 1
11816, 48, 12, 1
11817, 0, 0, 1
11818, 0, 0, 1
11819, 0, 0, 1
11820, 0, 0, 1
11821, 0, 0, 1
11822, 0, 0, 1
11823, 0, 0, 1
11824, 0, 0, 1
11901, 0, 0, 1
11902, 0, 0, 1
11903, 0, 0, 1
11904, 0, 0, 1
11905, 0, 0, 1
11906, 0, 0, 1
11907, 2, 2, 1
11908, 24, 29, 1
11909, 26, 57, 1
11910, 36, 88, 1
11911, 103, 134, 1
11912, 265, 143, 1
11913, 428, 108, 1
11914, 559, 65, 1
11915, 117, 60, 1
11916, 36, 12, 1
11917, 0, 0, 1
11918, 0, 0, 1
11919, 0, 0, 1
11920, 0, 0, 1
11921, 0, 0, 1
11922, 0, 0, 1
11923, 0, 0, 1
11924, 0, 0, 1
12001, 0, 0, 1
12002, 0, 0, 1
12003, 0, 0, 1
12004, 0, 0, 1
12005, 0, 0, 1
12006, 0, 0, 1
12007, 2, 2, 1
12008, 24, 26, 1
12009, 24, 55, 1
12010, 19, 79, 1
12011, 22, 91, 1
12012, 19, 93, 1
12013, 19, 86, 1
12014, 179, 103, 1
12015, 129, 60, 1
12016, 50, 14, 1
12017, 0, 0, 1
12018, 0, 0, 1
12019, 0, 0, 1
12020, 0, 0, 1
12021, 0, 0, 1
12022, 0, 0, 1
12023, 0, 0, 1
12024, 0, 0, 1
12101, 0, 0, 1
12102, 0, 0, 1
12103, 0, 0, 1
12104, 0, 0, 1
12105, 0, 0, 1
12106, 0, 0, 1
12107, 2, 5, 1
12108, 377, 36, 1
12109, 600, 50, 1
12110, 614, 69, 1
12111, 741, 55, 1
12112, 741, 57, 1
12113, 726, 53, 1
12114, 659, 53, 1
12115, 339, 57, 1
12116, 172, 17, 1
12117, 0, 0, 1
12118, 0, 0, 1
12119, 0, 0, 1
12120, 0, 0, 1
12121, 0, 0, 1
12122, 0, 0, 1
12123, 0, 0, 1
12124, 0, 0, 1
12201, 0, 0, 1
12202, 0, 0, 1
12203, 0, 0, 1
12204, 0, 0, 1
12205, 0, 0, 1
12206, 0, 0, 1
12207, 10, 7, 1
12208, 361, 38, 1
12209, 557, 55, 1
12210, 650, 62, 1
12211, 690, 65, 1
12212, 690, 67, 1
12213, 272, 131, 1
12214, 65, 91, 1
12215, 65, 55, 1
12216, 72, 17, 1
12217, 0, 0, 1
12218, 0, 0, 1
12219, 0, 0, 1
12220, 0, 0, 1
12221, 0, 0, 1
12222, 0, 0, 1
12223, 0, 0, 1
12224, 0, 0, 1
12301, 0, 0, 1
12302, 0, 0, 1
12303, 0, 0, 1
12304, 0, 0, 1
12305, 0, 0, 1
12306, 0, 0, 1
12307, 2, 2, 1
12308, 19, 26, 1
12309, 14, 50, 1
12310, 17, 72, 1
12311, 17, 84, 1
12312, 14, 88, 1
12313, 14, 79, 1
12314, 10, 55, 1
12315, 12, 33, 1
12316, 12, 12, 1
12317, 0, 0, 1
12318, 0, 0, 1
12319, 0, 0, 1
12320, 0, 0, 1
12321, 0, 0, 1
12322, 0, 0, 1
12323, 0, 0, 1
12324, 0, 0, 1
12401, 0, 0, 1
12402, 0, 0, 1
12403, 0, 0, 1
12404, 0, 0, 1
12405, 0, 0, 1
12406, 0, 0, 1
12407, 2, 2, 1
12408, 14, 26, 1
12409, 14, 50, 1
12410, 14, 74, 1
12411, 19, 86, 1
12412, 14, 88, 1
12413, 12, 72, 1
12414, 10, 53, 1
12415, 19, 38, 1
12416, 19, 12, 1
12417, 0, 0, 1
12418, 0, 0, 1
12419, 0, 0, 1
12420, 0, 0, 1
12421, 0, 0, 1
12422, 0, 0, 1
12423, 0, 0, 1
12424, 0, 0, 1
12501, 0, 0, 1
12502, 0, 0, 1
12503, 0, 0, 1
12504, 0, 0, 1
12505, 0, 0, 1
12506, 0, 0, 1
12507, 10, 7, 1
12508, 67, 38, 1
12509, 487, 67, 1
12510, 669, 62, 1
12511, 700, 65, 1
12512, 607, 88, 1
12513, 688, 62, 1
12514, 301, 105, 1
12515, 108, 65, 1
12516, 60, 19, 1
12517, 0, 0, 1
12518, 0, 0, 1
12519, 0, 0, 1
12520, 0, 0, 1
12521, 0, 0, 1
12522, 0, 0, 1
12523, 0, 0, 1
12524, 0, 0, 1
12601, 0, 0, 1
12602, 0, 0, 1
12603, 0, 0, 1
12604, 0, 0, 1
12605, 0, 0, 1
12606, 0, 0, 1
12607, 2, 5, 1
12608, 72, 41, 1
12609, 291, 88, 1
12610, 246, 127, 1
12611, 667, 74, 1
12612, 573, 98, 1
12613, 141, 141, 1
12614, 184, 112, 1
12615, 84, 65, 1
12616, 41, 19, 1
12617, 0, 0, 1
12618, 0, 0, 1
12619, 0, 0, 1
12620, 0, 0, 1
12621, 0, 0, 1
12622, 0, 0, 1
12623, 0, 0, 1
12624, 0, 0, 1
12701, 0, 0, 1
12702, 0, 0, 1
12703, 0, 0, 1
12704, 0, 0, 1
12705, 0, 0, 1
12706, 0, 0, 1
12707, 10, 7, 1
12708, 48, 38, 1
12709, 361, 84, 1
12710, 444, 103, 1
12711, 726, 60, 1
12712, 726, 62, 1
12713, 717, 60, 1
12714, 659, 55, 1
12715, 504, 50, 1
12716, 179, 24, 1
12717, 0, 0, 1
12718, 0, 0, 1
12719, 0, 0, 1
12720, 0, 0, 1
12721, 0, 0, 1
12722, 0, 0, 1
12723, 0, 0, 1
12724, 0, 0, 1
12801, 0, 0, 1
12802, 0, 0, 1
12803, 0, 0, 1
12804, 0, 0, 1
12805, 0, 0, 1
12806, 0, 0, 1
12807, 38, 10, 1
12808, 461, 38, 1
12809, 643, 48, 1
12810, 741, 48, 1
12811, 769, 53, 1
12812, 583, 98, 1
12813, 473, 110, 1
12814, 702, 50, 1
12815, 552, 48, 1
12816, 339, 26, 1
12817, 0, 0, 1
12818, 0, 0, 1
12819, 0, 0, 1
12820, 0, 0, 1
12821, 0, 0, 1
12822, 0, 0, 1
12823, 0, 0, 1
12824, 0, 0, 1
12901, 0, 0, 1
12902, 0, 0, 1
12903, 0, 0, 1
12904, 0, 0, 1
12905, 0, 0, 1
12906, 0, 0, 1
12907, 2, 5, 1
12908, 12, 24, 1
12909, 7, 41, 1
12910, 7, 60, 1
12911, 7, 69, 1
12912, 5, 72, 1
12913, 10, 74, 1
12914, 14, 67, 1
12915, 17, 41, 1
12916, 17, 14, 1
12917, 0, 0, 1
12918, 0, 0, 1
12919, 0, 0, 1
12920, 0, 0, 1
12921, 0, 0, 1
12922, 0, 0, 1
12923, 0, 0, 1
12924, 0, 0, 1
13001, 0, 0, 1
13002, 0, 0, 1
13003, 0, 0, 1
13004, 0, 0, 1
13005, 0, 0, 1
13006, 0, 0, 1
13007, 19, 10, 1
13008, 167, 50, 1
13009, 471, 74, 1
13010, 530, 91, 1
13011, 41, 119, 1
13012, 174, 162, 1
13013, 179, 148, 1
13014, 41, 91, 1
13015, 119, 72, 1
13016, 43, 22, 1
13017, 0, 0, 1
13018, 0, 0, 1
13019, 0, 0, 1
13020, 0, 0, 1
13021, 0, 0, 1
13022, 0, 0, 1
13023, 0, 0, 1
13024, 0, 0, 1
13101, 0, 0, 1
13102, 0, 0, 1
13103, 0, 0, 1
13104, 0, 0, 1
13105, 0, 0, 1
13106, 0, 0, 1
13107, 10, 7, 1
13108, 43, 41, 1
13109, 129, 96, 1
13110, 616, 76, 1
13111, 220, 158, 1
13112, 277, 160, 1
13113, 633, 79, 1
13114, 134, 117, 1
13115, 41, 60, 1
13116, 41, 22, 1
13117, 0, 0, 1
13118, 0, 0, 1
13119, 0, 0, 1
13120, 0, 0, 1
13121, 0, 0, 1
13122, 0, 0, 1
13123, 0, 0, 1
13124, 0, 0, 1
20101, 0, 0, 1
20102, 0, 0, 1
20103, 0, 0, 1
20104, 0, 0, 1
20105, 0, 0, 1
20106, 0, 0, 1
20107, 10, 7, 1
20108, 26, 36, 1
20109, 26, 67, 1
20110, 24, 91, 1
20111, 41, 124, 1
20112, 43, 129, 1
20113, 141, 151, 1
20114, 172, 122, 1
20115, 67, 69, 1
20116, 57, 24, 1
20117, 0, 0, 1
20118, 0, 0, 1
20119, 0, 0, 1
20120, 0, 0, 1
20121, 0, 0, 1
20122, 0, 0, 1
20123, 0, 0, 1
20124, 0, 0, 1
20201, 0, 0, 1
20202, 0, 0, 1
20203, 0, 0, 1
20204, 0, 0, 1
20205, 0, 0, 1
20206, 0, 0, 1
20207, 10, 7, 1
20208, 79, 48, 1
20209, 31, 72, 1
20210, 50, 115, 1
20211, 208, 162, 1
20212, 547, 110, 1
20213, 210, 153, 1
20214, 110, 117, 1
20215, 45, 62, 1
20216, 31, 24, 1
20217, 0, 0, 1
20218, 0, 0, 1
20219, 0, 0, 1
20220, 0, 0, 1
20221, 0, 0, 1
20222, 0, 0, 1
20223, 0, 0, 1
20224, 0, 0, 1
20301, 0, 0, 1
20302, 0, 0, 1
20303, 0, 0, 1
20304, 0, 0, 1
20305, 0, 0, 1
20306, 0, 0, 1
20307, 2, 5, 1
20308, 10, 24, 1
20309, 10, 45, 1
20310, 10, 72, 1
20311, 14, 84, 1
20312, 12, 88, 1
20313, 24, 103, 1
20314, 10, 62, 1
20315, 10, 43, 1
20316, 10, 17, 1
20317, 0, 0, 1
20318, 0, 0, 1
20319, 0, 0, 1
20320, 0, 0, 1
20321, 0, 0, 1
20322, 0, 0, 1
20323, 0, 0, 1
20324, 0, 0, 1
20401, 0, 0, 1
20402, 0, 0, 1
20403, 0, 0, 1
20404, 0, 0, 1
20405, 0, 0, 1
20406, 0, 0, 1
20407, 10, 7, 1
20408, 65, 48, 1
20409, 72, 91, 1
20410, 198, 141, 1
20411, 542, 110, 1
20412, 105, 162, 1
20413, 74, 141, 1
20414, 29, 86, 1
20415, 29, 57, 1
20416, 33, 24, 1
20417, 0, 0, 1
20418, 0, 0, 1
20419, 0, 0, 1
20420, 0, 0, 1
20421, 0, 0, 1
20422, 0, 0, 1
20423, 0, 0, 1
20424, 0, 0, 1
20501, 0, 0, 1
20502, 0, 0, 1
20503, 0, 0, 1
20504, 0, 0, 1
20505, 0, 0, 1
20506, 0, 0, 1
20507, 81, 12, 1
20508, 440, 45, 1
20509, 597, 60, 1
20510, 676, 67, 1
20511, 406, 141, 1
20512, 53, 141, 1
20513, 53, 129, 1
20514, 53, 105, 1
20515, 234, 84, 1
20516, 280, 33, 1
20517, 2, 2, 1
20518, 0, 0, 1
20519, 0, 0, 1
20520, 0, 0, 1
20521, 0, 0, 1
20522, 0, 0, 1
20523, 0, 0, 1
20524, 0, 0, 1
20601, 0, 0, 1
20602, 0, 0, 1
20603, 0, 0, 1
20604, 0, 0, 1
20605, 0, 0, 1
20606, 0, 0, 1
20607, 57, 12, 1
20608, 124, 57, 1
20609, 581, 65, 1
20610, 313, 136, 1
20611, 303, 160, 1
20612, 96, 165, 1
20613, 237, 160, 1
20614, 456, 100, 1
20615, 72, 76, 1
20616, 50, 29, 1
20617, 2, 2, 1
20618, 0, 0, 1
20619, 0, 0, 1
20620, 0, 0, 1
20621, 0, 0, 1
20622, 0, 0, 1
20623, 0, 0, 1
20624, 0, 0, 1
20701, 0, 0, 1
20702, 0, 0, 1
20703, 0, 0, 1
20704, 0, 0, 1
20705, 0, 0, 1
20706, 0, 0, 1
20707, 19, 10, 1
20708, 33, 43, 1
20709, 22, 69, 1
20710, 22, 96, 1
20711, 19, 110, 1
20712, 172, 177, 1
20713, 277, 158, 1
20714, 604, 74, 1
20715, 315, 81, 1
20716, 31, 26, 1
20717, 2, 2, 1
20718, 0, 0, 1
20719, 0, 0, 1
20720, 0, 0, 1
20721, 0, 0, 1
20722, 0, 0, 1
20723, 0, 0, 1
20724, 0, 0, 1
20801, 0, 0, 1
20802, 0, 0, 1
20803, 0, 0, 1
20804, 0, 0, 1
20805, 0, 0, 1
20806, 0, 0, 1
20807, 81, 12, 1
20808, 490, 43, 1
20809, 659, 53, 1
20810, 733, 55, 1
20811, 762, 60, 1
20812, 394, 153, 1
20813, 385, 143, 1
20814, 710, 55, 1
20815, 597, 50, 1
20816, 409, 33, 1
20817, 2, 2, 1
20818, 0, 0, 1
20819, 0, 0, 1
20820, 0, 0, 1
20821, 0, 0, 1
20822, 0, 0, 1
20823, 0, 0, 1
20824, 0, 0, 1
20901, 0, 0, 1
20902, 0, 0, 1
20903, 0, 0, 1
20904, 0, 0, 1
20905, 0, 0, 1
20906, 0, 0, 1
20907, 19, 10, 1
20908, 60, 53, 1
20909, 196, 110, 1
20910, 323, 139, 1
20911, 194, 174, 1
20912, 325, 167, 1
20913, 389, 143, 1
20914, 232, 134, 1
20915, 370, 79, 1
20916, 260, 38, 1
20917, 2, 2, 1
20918, 0, 0, 1
20919, 0, 0, 1
20920, 0, 0, 1
20921, 0, 0, 1
20922, 0, 0, 1
20923, 0, 0, 1
20924, 0, 0, 1
21001, 0, 0, 1
21002, 0, 0, 1
21003, 0, 0, 1
21004, 0, 0, 1
21005, 0, 0, 1
21006, 0, 0, 1
21007, 57, 12, 1
21008, 67, 55, 1
21009, 416, 93, 1
21010, 628, 81, 1
21011, 659, 86, 1
21012, 368, 162, 1
21013, 129, 165, 1
21014, 62, 117, 1
21015, 43, 72, 1
21016, 43, 31, 1
21017, 2, 2, 1
21018, 0, 0, 1
21019, 0, 0, 1
21020, 0, 0, 1
21021, 0, 0, 1
21022, 0, 0, 1
21023, 0, 0, 1
21024, 0, 0, 1
21101, 0, 0, 1
21102, 0, 0, 1
21103, 0, 0, 1
21104, 0, 0, 1
21105, 0, 0, 1
21106, 0, 0, 1
21107, 74, 12, 1
21108, 57, 55, 1
21109, 162, 112, 1
21110, 583, 93, 1
21111, 588, 108, 1
21112, 406, 155, 1
21113, 483, 127, 1
21114, 643, 72, 1
21115, 545, 62, 1
21116, 108, 41, 1
21117, 2, 2, 1
21118, 0, 0, 1
21119, 0, 0, 1
21120, 0, 0, 1
21121, 0, 0, 1
21122, 0, 0, 1
21123, 0, 0, 1
21124, 0, 0, 1
21201, 0, 0, 1
21202, 0, 0, 1
21203, 0, 0, 1
21204, 0, 0, 1
21205, 0, 0, 1
21206, 0, 0, 1
21207, 62, 12, 1
21208, 105, 62, 1
21209, 442, 91, 1
21210, 399, 134, 1
21211, 495, 131, 1
21212, 600, 108, 1
21213, 583, 105, 1
21214, 155, 139, 1
21215, 93, 88, 1
21216, 177, 43, 1
21217, 2, 5, 1
21218, 0, 0, 1
21219, 0, 0, 1
21220, 0, 0, 1
21221, 0, 0, 1
21222, 0, 0, 1
21223, 0, 0, 1
21224, 0, 0, 1
21301, 0, 0, 1
21302, 0, 0, 1
21303, 0, 0, 1
21304, 0, 0, 1
21305, 0, 0, 1
21306, 0, 0, 1
21307, 14, 10, 1
21308, 129, 67, 1
21309, 26, 79, 1
21310, 260, 153, 1
21311, 260, 179, 1
21312, 103, 177, 1
21313, 24, 119, 1
21314, 19, 86, 1
21315, 14, 57, 1
21316, 29, 31, 1
21317, 2, 2, 1
21318, 0, 0, 1
21319, 0, 0, 1
21320, 0, 0, 1
21321, 0, 0, 1
21322, 0, 0, 1
21323, 0, 0, 1
21324, 0, 0, 1
21401, 0, 0, 1
21402, 0, 0, 1
21403, 0, 0, 1
21404, 0, 0, 1
21405, 0, 0, 1
21406, 0, 0, 1
21407, 351, 17, 1
21408, 504, 50, 1
21409, 688, 53, 1
21410, 757, 55, 1
21411, 781, 60, 1
21412, 788, 57, 1
21413, 774, 57, 1
21414, 731, 55, 1
21415, 636, 50, 1
21416, 447, 36, 1
21417, 19, 10, 1
21418, 0, 0, 1
21419, 0, 0, 1
21420, 0, 0, 1
21421, 0, 0, 1
21422, 0, 0, 1
21423, 0, 0, 1
21424, 0, 0, 1
21501, 0, 0, 1
21502, 0, 0, 1
21503, 0, 0, 1
21504, 0, 0, 1
21505, 0, 0, 1
21506, 0, 0, 1
21507, 36, 14, 1
21508, 29, 48, 1
21509, 117, 117, 1
21510, 100, 153, 1
21511, 268, 182, 1
21512, 268, 186, 1
21513, 208, 177, 1
21514, 29, 100, 1
21515, 29, 69, 1
21516, 29, 33, 1
21517, 2, 5, 1
21518, 0, 0, 1
21519, 0, 0, 1
21520, 0, 0, 1
21521, 0, 0, 1
21522, 0, 0, 1
21523, 0, 0, 1
21524, 0, 0, 1
21601, 0, 0, 1
21602, 0, 0, 1
21603, 0, 0, 1
21604, 0, 0, 1
21605, 0, 0, 1
21606, 0, 0, 1
21607, 14, 12, 1
21608, 10, 36, 1
21609, 10, 55, 1
21610, 10, 72, 1
21611, 7, 84, 1
21612, 10, 100, 1
21613, 14, 105, 1
21614, 10, 76, 1
21615, 12, 53, 1
21616, 14, 29, 1
21617, 2, 2, 1
21618, 0, 0, 1
21619, 0, 0, 1
21620, 0, 0, 1
21621, 0, 0, 1
21622, 0, 0, 1
21623, 0, 0, 1
21624, 0, 0, 1
21701, 0, 0, 1
21702, 0, 0, 1
21703, 0, 0, 1
21704, 0, 0, 1
21705, 0, 0, 1
21706, 0, 0, 1
21707, 50, 17, 1
21708, 50, 60, 1
21709, 50, 100, 1
21710, 258, 160, 1
21711, 609, 108, 1
21712, 717, 79, 1
21713, 189, 182, 1
21714, 676, 69, 1
21715, 590, 60, 1
21716, 186, 50, 1
21717, 10, 7, 1
21718, 0, 0, 1
21719, 0, 0, 1
21720, 0, 0, 1
21721, 0, 0, 1
21722, 0, 0, 1
21723, 0, 0, 1
21724, 0, 0, 1
21801, 0, 0, 1
