SRforSCF_01.csv, ñ@ê¸ñ íºíBì˙éÀó , êÖïΩñ ìVãÛì˙éÀó , ígñ[1_ó‚ñ[2
11310, 165, 115, 1
11311, 614, 76, 1
11312, 428, 110, 1
11313, 162, 117, 1
11314, 31, 62, 1
11315, 33, 33, 1
11316, 2, 5, 1
11317, 0, 0, 1
11318, 0, 0, 1
11319, 0, 0, 1
11320, 0, 0, 1
11321, 0, 0, 1
11322, 0, 0, 1
11323, 0, 0, 1
11324, 0, 0, 1
11401, 0, 0, 1
11402, 0, 0, 1
11403, 0, 0, 1
11404, 0, 0, 1
11405, 0, 0, 1
11406, 0, 0, 1
11407, 2, 2, 1
11408, 12, 22, 1
11409, 14, 48, 1
11410, 17, 65, 1
11411, 14, 76, 1
11412, 17, 76, 1
11413, 17, 67, 1
11414, 12, 45, 1
11415, 10, 22, 1
11416, 2, 5, 1
11417, 0, 0, 1
11418, 0, 0, 1
11419, 0, 0, 1
11420, 0, 0, 1
11421, 0, 0, 1
11422, 0, 0, 1
11423, 0, 0, 1
11424, 0, 0, 1
11501, 0, 0, 1
11502, 0, 0, 1
11503, 0, 0, 1
11504, 0, 0, 1
11505, 0, 0, 1
11506, 0, 0, 1
11507, 2, 5, 1
11508, 33, 31, 1
11509, 380, 74, 1
11510, 616, 65, 1
11511, 72, 119, 1
11512, 48, 110, 1
11513, 29, 81, 1
11514, 26, 62, 1
11515, 29, 33, 1
11516, 10, 7, 1
11517, 0, 0, 1
11518, 0, 0, 1
11519, 0, 0, 1
11520, 0, 0, 1
11521, 0, 0, 1
11522, 0, 0, 1
11523, 0, 0, 1
11524, 0, 0, 1
11601, 0, 0, 1
11602, 0, 0, 1
11603, 0, 0, 1
11604, 0, 0, 1
11605, 0, 0, 1
11606, 0, 0, 1
11607, 2, 5, 1
11608, 45, 33, 1
11609, 43, 67, 1
11610, 43, 93, 1
11611, 98, 129, 1
11612, 585, 84, 1
11613, 652, 62, 1
11614, 564, 57, 1
11615, 246, 48, 1
11616, 10, 7, 1
11617, 0, 0, 1
11618, 0, 0, 1
11619, 0, 0, 1
11620, 0, 0, 1
11621, 0, 0, 1
11622, 0, 0, 1
11623, 0, 0, 1
11624, 0, 0, 1
11701, 0, 0, 1
11702, 0, 0, 1
11703, 0, 0, 1
11704, 0, 0, 1
11705, 0, 0, 1
11706, 0, 0, 1
11707, 2, 5, 1
11708, 65, 38, 1
11709, 327, 79, 1
11710, 84, 110, 1
11711, 540, 93, 1
11712, 358, 124, 1
11713, 284, 117, 1
11714, 41, 69, 1
11715, 41, 38, 1
11716, 10, 7, 1
11717, 0, 0, 1
11718, 0, 0, 1
11719, 0, 0, 1
11720, 0, 0, 1
11721, 0, 0, 1
11722, 0, 0, 1
11723, 0, 0, 1
11724, 0, 0, 1
11801, 0, 0, 1
11802, 0, 0, 1
11803, 0, 0, 1
11804, 0, 0, 1
11805, 0, 0, 1
11806, 0, 0, 1
11807, 2, 2, 1
11808, 14, 24, 1
11809, 12, 43, 1
11810, 7, 53, 1
11811, 14, 72, 1
11812, 17, 81, 1
11813, 14, 72, 1
11814, 14, 53, 1
11815, 17, 31, 1
11816, 2, 5, 1
11817, 0, 0, 1
11818, 0, 0, 1
11819, 0, 0, 1
11820, 0, 0, 1
11821, 0, 0, 1
11822, 0, 0, 1
11823, 0, 0, 1
11824, 0, 0, 1
11901, 0, 0, 1
11902, 0, 0, 1
11903, 0, 0, 1
11904, 0, 0, 1
11905, 0, 0, 1
11906, 0, 0, 1
11907, 2, 2, 1
11908, 7, 19, 1
11909, 10, 38, 1
11910, 10, 53, 1
11911, 10, 72, 1
11912, 14, 84, 1
11913, 17, 72, 1
11914, 12, 50, 1
11915, 12, 26, 1
11916, 10, 7, 1
11917, 0, 0, 1
11918, 0, 0, 1
11919, 0, 0, 1
11920, 0, 0, 1
11921, 0, 0, 1
11922, 0, 0, 1
11923, 0, 0, 1
11924, 0, 0, 1
12001, 0, 0, 1
12002, 0, 0, 1
12003, 0, 0, 1
12004, 0, 0, 1
12005, 0, 0, 1
12006, 0, 0, 1
12007, 10, 7, 1
12008, 272, 45, 1
12009, 585, 53, 1
12010, 695, 53, 1
12011, 724, 57, 1
12012, 717, 60, 1
12013, 287, 122, 1
12014, 124, 93, 1
12015, 119, 53, 1
12016, 36, 10, 1
12017, 0, 0, 1
12018, 0, 0, 1
12019, 0, 0, 1
12020, 0, 0, 1
12021, 0, 0, 1
12022, 0, 0, 1
12023, 0, 0, 1
12024, 0, 0, 1
12101, 0, 0, 1
12102, 0, 0, 1
12103, 0, 0, 1
12104, 0, 0, 1
12105, 0, 0, 1
12106, 0, 0, 1
12107, 10, 7, 1
12108, 79, 43, 1
12109, 473, 67, 1
12110, 690, 55, 1
12111, 733, 55, 1
12112, 726, 57, 1
12113, 710, 53, 1
12114, 619, 53, 1
12115, 339, 50, 1
12116, 55, 12, 1
12117, 0, 0, 1
12118, 0, 0, 1
12119, 0, 0, 1
12120, 0, 0, 1
12121, 0, 0, 1
12122, 0, 0, 1
12123, 0, 0, 1
12124, 0, 0, 1
12201, 0, 0, 1
12202, 0, 0, 1
12203, 0, 0, 1
12204, 0, 0, 1
12205, 0, 0, 1
12206, 0, 0, 1
12207, 2, 5, 1
12208, 19, 29, 1
12209, 17, 53, 1
12210, 14, 72, 1
12211, 17, 84, 1
12212, 17, 84, 1
12213, 17, 74, 1
12214, 19, 57, 1
12215, 17, 33, 1
12216, 10, 7, 1
12217, 0, 0, 1
12218, 0, 0, 1
12219, 0, 0, 1
12220, 0, 0, 1
12221, 0, 0, 1
12222, 0, 0, 1
12223, 0, 0, 1
12224, 0, 0, 1
12301, 0, 0, 1
12302, 0, 0, 1
12303, 0, 0, 1
12304, 0, 0, 1
12305, 0, 0, 1
12306, 0, 0, 1
12307, 2, 2, 1
12308, 5, 22, 1
12309, 12, 48, 1
12310, 12, 62, 1
12311, 5, 65, 1
12312, 12, 74, 1
12313, 17, 74, 1
12314, 17, 57, 1
12315, 17, 33, 1
12316, 10, 7, 1
12317, 0, 0, 1
12318, 0, 0, 1
12319, 0, 0, 1
12320, 0, 0, 1
12321, 0, 0, 1
12322, 0, 0, 1
12323, 0, 0, 1
12324, 0, 0, 1
12401, 0, 0, 1
12402, 0, 0, 1
12403, 0, 0, 1
12404, 0, 0, 1
12405, 0, 0, 1
12406, 0, 0, 1
12407, 10, 7, 1
12408, 50, 38, 1
12409, 45, 72, 1
12410, 45, 100, 1
12411, 182, 146, 1
12412, 490, 110, 1
12413, 571, 84, 1
12414, 595, 60, 1
12415, 449, 45, 1
12416, 55, 12, 1
12417, 0, 0, 1
12418, 0, 0, 1
12419, 0, 0, 1
12420, 0, 0, 1
12421, 0, 0, 1
12422, 0, 0, 1
12423, 0, 0, 1
12424, 0, 0, 1
12501, 0, 0, 1
12502, 0, 0, 1
12503, 0, 0, 1
12504, 0, 0, 1
12505, 0, 0, 1
12506, 0, 0, 1
12507, 10, 7, 1
12508, 208, 50, 1
12509, 559, 60, 1
12510, 112, 122, 1
12511, 31, 108, 1
12512, 55, 124, 1
12513, 210, 134, 1
12514, 177, 103, 1
12515, 33, 43, 1
12516, 31, 10, 1
12517, 0, 0, 1
12518, 0, 0, 1
12519, 0, 0, 1
12520, 0, 0, 1
12521, 0, 0, 1
12522, 0, 0, 1
12523, 0, 0, 1
12524, 0, 0, 1
12601, 0, 0, 1
12602, 0, 0, 1
12603, 0, 0, 1
12604, 0, 0, 1
12605, 0, 0, 1
12606, 0, 0, 1
12607, 19, 10, 1
12608, 72, 45, 1
12609, 547, 62, 1
12610, 693, 57, 1
12611, 729, 57, 1
12612, 636, 81, 1
12613, 707, 57, 1
12614, 640, 53, 1
12615, 222, 60, 1
12616, 88, 14, 1
12617, 0, 0, 1
12618, 0, 0, 1
12619, 0, 0, 1
12620, 0, 0, 1
12621, 0, 0, 1
12622, 0, 0, 1
12623, 0, 0, 1
12624, 0, 0, 1
12701, 0, 0, 1
12702, 0, 0, 1
12703, 0, 0, 1
12704, 0, 0, 1
12705, 0, 0, 1
12706, 0, 0, 1
12707, 10, 7, 1
12708, 100, 48, 1
12709, 518, 67, 1
12710, 174, 131, 1
12711, 24, 100, 1
12712, 24, 105, 1
12713, 26, 91, 1
12714, 24, 72, 1
12715, 29, 43, 1
12716, 24, 10, 1
12717, 0, 0, 1
12718, 0, 0, 1
12719, 0, 0, 1
12720, 0, 0, 1
12721, 0, 0, 1
12722, 0, 0, 1
12723, 0, 0, 1
12724, 0, 0, 1
12801, 0, 0, 1
12802, 0, 0, 1
12803, 0, 0, 1
12804, 0, 0, 1
12805, 0, 0, 1
12806, 0, 0, 1
12807, 38, 10, 1
12808, 320, 50, 1
12809, 516, 67, 1
12810, 497, 96, 1
12811, 442, 122, 1
12812, 719, 62, 1
12813, 695, 62, 1
12814, 626, 57, 1
12815, 351, 57, 1
12816, 84, 17, 1
12817, 0, 0, 1
12818, 0, 0, 1
12819, 0, 0, 1
12820, 0, 0, 1
12821, 0, 0, 1
12822, 0, 0, 1
12823, 0, 0, 1
12824, 0, 0, 1
12901, 0, 0, 1
12902, 0, 0, 1
12903, 0, 0, 1
12904, 0, 0, 1
12905, 0, 0, 1
12906, 0, 0, 1
12907, 38, 10, 1
12908, 186, 53, 1
12909, 638, 53, 1
12910, 714, 55, 1
12911, 745, 55, 1
12912, 753, 55, 1
12913, 722, 57, 1
12914, 657, 53, 1
12915, 416, 55, 1
12916, 155, 19, 1
12917, 0, 0, 1
12918, 0, 0, 1
12919, 0, 0, 1
12920, 0, 0, 1
12921, 0, 0, 1
12922, 0, 0, 1
12923, 0, 0, 1
12924, 0, 0, 1
13001, 0, 0, 1
13002, 0, 0, 1
13003, 0, 0, 1
13004, 0, 0, 1
13005, 0, 0, 1
13006, 0, 0, 1
13007, 38, 10, 1
13008, 134, 53, 1
13009, 638, 53, 1
13010, 624, 74, 1
13011, 557, 100, 1
13012, 755, 55, 1
13013, 547, 93, 1
13014, 561, 69, 1
13015, 499, 48, 1
13016, 84, 17, 1
13017, 0, 0, 1
13018, 0, 0, 1
13019, 0, 0, 1
13020, 0, 0, 1
13021, 0, 0, 1
13022, 0, 0, 1
13023, 0, 0, 1
13024, 0, 0, 1
13101, 0, 0, 1
13102, 0, 0, 1
13103, 0, 0, 1
13104, 0, 0, 1
13105, 0, 0, 1
13106, 0, 0, 1
13107, 55, 12, 1
13108, 194, 55, 1
13109, 657, 50, 1
13110, 741, 50, 1
13111, 772, 53, 1
13112, 769, 53, 1
13113, 755, 50, 1
13114, 686, 50, 1
13115, 526, 45, 1
13116, 88, 19, 1
13117, 0, 0, 1
13118, 0, 0, 1
13119, 0, 0, 1
13120, 0, 0, 1
13121, 0, 0, 1
13122, 0, 0, 1
13123, 0, 0, 1
13124, 0, 0, 1
20101, 0, 0, 1
20102, 0, 0, 1
20103, 0, 0, 1
20104, 0, 0, 1
20105, 0, 0, 1
20106, 0, 0, 1
20107, 160, 12, 1
20108, 497, 41, 1
20109, 671, 48, 1
20110, 745, 50, 1
20111, 767, 53, 1
20112, 772, 53, 1
20113, 748, 53, 1
20114, 693, 50, 1
20115, 432, 57, 1
20116, 143, 22, 1
20117, 0, 0, 1
20118, 0, 0, 1
20119, 0, 0, 1
20120, 0, 0, 1
20121, 0, 0, 1
20122, 0, 0, 1
20123, 0, 0, 1
20124, 0, 0, 1
20201, 0, 0, 1
20202, 0, 0, 1
20203, 0, 0, 1
20204, 0, 0, 1
20205, 0, 0, 1
20206, 0, 0, 1
20207, 251, 12, 1
20208, 475, 43, 1
20209, 652, 53, 1
20210, 729, 55, 1
20211, 750, 57, 1
20212, 755, 57, 1
20213, 731, 57, 1
20214, 674, 53, 1
20215, 313, 67, 1
20216, 69, 22, 1
20217, 0, 0, 1
20218, 0, 0, 1
20219, 0, 0, 1
20220, 0, 0, 1
20221, 0, 0, 1
20222, 0, 0, 1
20223, 0, 0, 1
20224, 0, 0, 1
20301, 0, 0, 1
20302, 0, 0, 1
20303, 0, 0, 1
20304, 0, 0, 1
20305, 0, 0, 1
20306, 0, 0, 1
20307, 10, 7, 1
20308, 17, 33, 1
20309, 12, 53, 1
20310, 10, 67, 1
20311, 14, 96, 1
20312, 12, 76, 1
20313, 7, 72, 1
20314, 12, 57, 1
20315, 14, 38, 1
20316, 12, 14, 1
20317, 0, 0, 1
20318, 0, 0, 1
20319, 0, 0, 1
20320, 0, 0, 1
20321, 0, 0, 1
20322, 0, 0, 1
20323, 0, 0, 1
20324, 0, 0, 1
20401, 0, 0, 1
20402, 0, 0, 1
20403, 0, 0, 1
20404, 0, 0, 1
20405, 0, 0, 1
20406, 0, 0, 1
20407, 38, 10, 1
20408, 36, 45, 1
20409, 239, 105, 1
20410, 643, 74, 1
20411, 671, 79, 1
20412, 676, 79, 1
20413, 652, 76, 1
20414, 607, 67, 1
20415, 454, 57, 1
20416, 315, 26, 1
20417, 0, 0, 1
20418, 0, 0, 1
20419, 0, 0, 1
20420, 0, 0, 1
20421, 0, 0, 1
20422, 0, 0, 1
20423, 0, 0, 1
20424, 0, 0, 1
20501, 0, 0, 1
20502, 0, 0, 1
20503, 0, 0, 1
20504, 0, 0, 1
20505, 0, 0, 1
20506, 0, 0, 1
20507, 55, 12, 1
20508, 38, 48, 1
20509, 105, 103, 1
20510, 573, 88, 1
20511, 597, 98, 1
20512, 602, 98, 1
20513, 588, 91, 1
20514, 542, 79, 1
20515, 363, 67, 1
20516, 38, 19, 1
20517, 0, 0, 1
20518, 0, 0, 1
20519, 0, 0, 1
20520, 0, 0, 1
20521, 0, 0, 1
20522, 0, 0, 1
20523, 0, 0, 1
20524, 0, 0, 1
20601, 0, 0, 1
20602, 0, 0, 1
20603, 0, 0, 1
20604, 0, 0, 1
20605, 0, 0, 1
20606, 0, 0, 1
20607, 184, 14, 1
20608, 504, 45, 1
20609, 681, 50, 1
20610, 743, 55, 1
20611, 772, 55, 1
20612, 776, 55, 1
20613, 755, 53, 1
20614, 705, 50, 1
20615, 459, 60, 1
20616, 339, 29, 1
20617, 0, 0, 1
20618, 0, 0, 1
20619, 0, 0, 1
20620, 0, 0, 1
20621, 0, 0, 1
20622, 0, 0, 1
20623, 0, 0, 1
20624, 0, 0, 1
20701, 0, 0, 1
20702, 0, 0, 1
20703, 0, 0, 1
20704, 0, 0, 1
20705, 0, 0, 1
20706, 0, 0, 1
20707, 62, 12, 1
20708, 478, 48, 1
20709, 638, 57, 1
20710, 698, 65, 1
20711, 729, 67, 1
20712, 733, 67, 1
20713, 719, 62, 1
20714, 662, 60, 1
20715, 516, 55, 1
20716, 315, 29, 1
20717, 0, 0, 1
20718, 0, 0, 1
20719, 0, 0, 1
20720, 0, 0, 1
20721, 0, 0, 1
20722, 0, 0, 1
20723, 0, 0, 1
20724, 0, 0, 1
20801, 0, 0, 1
20802, 0, 0, 1
20803, 0, 0, 1
20804, 0, 0, 1
20805, 0, 0, 1
20806, 0, 0, 1
20807, 38, 12, 1
20808, 189, 65, 1
20809, 435, 91, 1
20810, 490, 110, 1
20811, 509, 122, 1
20812, 158, 172, 1
20813, 117, 153, 1
20814, 184, 124, 1
20815, 98, 74, 1
20816, 38, 22, 1
20817, 0, 0, 1
20818, 0, 0, 1
20819, 0, 0, 1
20820, 0, 0, 1
20821, 0, 0, 1
20822, 0, 0, 1
20823, 0, 0, 1
20824, 0, 0, 1
20901, 0, 0, 1
20902, 0, 0, 1
20903, 0, 0, 1
20904, 0, 0, 1
20905, 0, 0, 1
20906, 0, 0, 1
20907, 17, 12, 1
20908, 12, 36, 1
20909, 10, 60, 1
20910, 29, 105, 1
20911, 17, 98, 1
20912, 12, 81, 1
20913, 12, 76, 1
20914, 10, 65, 1
20915, 12, 43, 1
20916, 17, 17, 1
20917, 0, 0, 1
20918, 0, 0, 1
20919, 0, 0, 1
20920, 0, 0, 1
20921, 0, 0, 1
20922, 0, 0, 1
20923, 0, 0, 1
20924, 0, 0, 1
21001, 0, 0, 1
21002, 0, 0, 1
21003, 0, 0, 1
21004, 0, 0, 1
21005, 0, 0, 1
21006, 0, 0, 1
21007, 146, 19, 1
21008, 463, 53, 1
21009, 631, 60, 1
21010, 698, 67, 1
21011, 719, 72, 1
21012, 724, 72, 1
21013, 702, 69, 1
21014, 664, 60, 1
21015, 533, 55, 1
21016, 323, 31, 1
21017, 0, 0, 1
21018, 0, 0, 1
21019, 0, 0, 1
21020, 0, 0, 1
21021, 0, 0, 1
21022, 0, 0, 1
21023, 0, 0, 1
21024, 0, 0, 1
21101, 0, 0, 1
21102, 0, 0, 1
21103, 0, 0, 1
21104, 0, 0, 1
21105, 0, 0, 1
21106, 0, 0, 1
21107, 48, 17, 1
21108, 91, 65, 1
21109, 547, 76, 1
21110, 614, 86, 1
21111, 626, 96, 1
21112, 631, 96, 1
21113, 621, 88, 1
21114, 573, 81, 1
21115, 463, 65, 1
21116, 91, 31, 1
21117, 0, 0, 1
21118, 0, 0, 1
21119, 0, 0, 1
21120, 0, 0, 1
21121, 0, 0, 1
21122, 0, 0, 1
21123, 0, 0, 1
21124, 0, 0, 1
21201, 0, 0, 1
21202, 0, 0, 1
21203, 0, 0, 1
21204, 0, 0, 1
21205, 0, 0, 1
21206, 0, 0, 1
21207, 19, 12, 1
21208, 17, 41, 1
21209, 12, 65, 1
21210, 10, 84, 1
21211, 33, 129, 1
21212, 10, 93, 1
21213, 10, 86, 1
21214, 232, 129, 1
21215, 103, 81, 1
21216, 19, 22, 1
21217, 0, 0, 1
21218, 0, 0, 1
21219, 0, 0, 1
21220, 0, 0, 1
21221, 0, 0, 1
21222, 0, 0, 1
21223, 0, 0, 1
21224, 0, 0, 1
21301, 0, 0, 1
21302, 0, 0, 1
21303, 0, 0, 1
21304, 0, 0, 1
21305, 0, 0, 1
21306, 0, 0, 1
21307, 93, 22, 1
21308, 533, 48, 1
21309, 693, 53, 1
21310, 755, 55, 1
21311, 774, 60, 1
21312, 779, 60, 1
21313, 769, 55, 1
21314, 719, 53, 1
21315, 602, 50, 1
21316, 420, 33, 1
21317, 2, 2, 1
21318, 0, 0, 1
21319, 0, 0, 1
21320, 0, 0, 1
21321, 0, 0, 1
21322, 0, 0, 1
21323, 0, 0, 1
21324, 0, 0, 1
21401, 0, 0, 1
21402, 0, 0, 1
21403, 0, 0, 1
21404, 0, 0, 1
21405, 0, 0, 1
21406, 0, 0, 1
21407, 29, 17, 1
21408, 19, 45, 1
21409, 14, 67, 1
21410, 10, 84, 1
21411, 409, 155, 1
21412, 507, 134, 1
21413, 497, 124, 1
21414, 375, 119, 1
21415, 172, 88, 1
21416, 29, 26, 1
21417, 2, 2, 1
21418, 0, 0, 1
21419, 0, 0, 1
21420, 0, 0, 1
21421, 0, 0, 1
21422, 0, 0, 1
21423, 0, 0, 1
21424, 0, 0, 1
21501, 0, 0, 1
21502, 0, 0, 1
21503, 0, 0, 1
21504, 0, 0, 1
21505, 0, 0, 1
21506, 0, 0, 1
21507, 36, 19, 1
21508, 31, 55, 1
21509, 428, 100, 1
21510, 545, 108, 1
21511, 566, 117, 1
21512, 564, 119, 1
21513, 554, 110, 1
21514, 299, 129, 1
21515, 31, 62, 1
21516, 36, 29, 1
21517, 2, 2, 1
21518, 0, 0, 1
21519, 0, 0, 1
21520, 0, 0, 1
21521, 0, 0, 1
21522, 0, 0, 1
21523, 0, 0, 1
21524, 0, 0, 1
21601, 0, 0, 1
21602, 0, 0, 1
21603, 0, 0, 1
21604, 0, 0, 1
21605, 0, 0, 1
21606, 0, 0, 1
21607, 275, 26, 1
21608, 495, 55, 1
21609, 631, 67, 1
21610, 686, 74, 1
21611, 702, 79, 1
21612, 707, 79, 1
21613, 693, 76, 1
21614, 652, 69, 1
21615, 143, 91, 1
21616, 45, 31, 1
21617, 2, 2, 1
21618, 0, 0, 1
21619, 0, 0, 1
21620, 0, 0, 1
21621, 0, 0, 1
21622, 0, 0, 1
21623, 0, 0, 1
21624, 0, 0, 1
21701, 0, 0, 1
21702, 0, 0, 1
21703, 0, 0, 1
21704, 0, 0, 1
21705, 0, 0, 1
21706, 0, 0, 1
21707, 344, 26, 1
21708, 581, 48, 1
21709, 729, 48, 1
21710, 779, 53, 1
21711, 796, 55, 1
21712, 798, 55, 1
21713, 781, 55, 1
21714, 741, 53, 1
21715, 643, 48, 1
21716, 437, 36, 1
21717, 2, 5, 1
21718, 0, 0, 1
21719, 0, 0, 1
21720, 0, 0, 1
21721, 0, 0, 1
21722, 0, 0, 1
21723, 0, 0, 1
21724, 0, 0, 1
21801, 0, 0, 1
