SRforSCF_04.csv, ñ@ê¸ñ íºíBì˙éÀó , êÖïΩñ ìVãÛì˙éÀó , ígñ[1_ó‚ñ[2
11310, 14, 81, 1
11311, 17, 98, 1
11312, 14, 105, 1
11313, 14, 98, 1
11314, 17, 79, 1
11315, 17, 53, 1
11316, 17, 24, 1
11317, 2, 2, 1
11318, 0, 0, 1
11319, 0, 0, 1
11320, 0, 0, 1
11321, 0, 0, 1
11322, 0, 0, 1
11323, 0, 0, 1
11324, 0, 0, 1
11401, 0, 0, 1
11402, 0, 0, 1
11403, 0, 0, 1
11404, 0, 0, 1
11405, 0, 0, 1
11406, 0, 0, 1
11407, 2, 2, 1
11408, 19, 31, 1
11409, 19, 60, 1
11410, 19, 86, 1
11411, 17, 105, 1
11412, 19, 112, 1
11413, 19, 105, 1
11414, 177, 139, 1
11415, 17, 57, 1
11416, 31, 29, 1
11417, 2, 2, 1
11418, 0, 0, 1
11419, 0, 0, 1
11420, 0, 0, 1
11421, 0, 0, 1
11422, 0, 0, 1
11423, 0, 0, 1
11424, 0, 0, 1
11501, 0, 0, 1
11502, 0, 0, 1
11503, 0, 0, 1
11504, 0, 0, 1
11505, 0, 0, 1
11506, 0, 0, 1
11507, 2, 5, 1
11508, 313, 45, 1
11509, 602, 57, 1
11510, 420, 119, 1
11511, 530, 119, 1
11512, 533, 124, 1
11513, 530, 117, 1
11514, 210, 139, 1
11515, 334, 86, 1
11516, 234, 41, 1
11517, 2, 5, 1
11518, 0, 0, 1
11519, 0, 0, 1
11520, 0, 0, 1
11521, 0, 0, 1
11522, 0, 0, 1
11523, 0, 0, 1
11524, 0, 0, 1
11601, 0, 0, 1
11602, 0, 0, 1
11603, 0, 0, 1
11604, 0, 0, 1
11605, 0, 0, 1
11606, 0, 0, 1
11607, 10, 7, 1
11608, 452, 38, 1
11609, 645, 53, 1
11610, 741, 55, 1
11611, 774, 57, 1
11612, 774, 62, 1
11613, 762, 60, 1
11614, 724, 57, 1
11615, 624, 53, 1
11616, 315, 41, 1
11617, 2, 5, 1
11618, 0, 0, 1
11619, 0, 0, 1
11620, 0, 0, 1
11621, 0, 0, 1
11622, 0, 0, 1
11623, 0, 0, 1
11624, 0, 0, 1
11701, 0, 0, 1
11702, 0, 0, 1
11703, 0, 0, 1
11704, 0, 0, 1
11705, 0, 0, 1
11706, 0, 0, 1
11707, 2, 5, 1
11708, 248, 48, 1
11709, 370, 91, 1
11710, 237, 143, 1
11711, 26, 122, 1
11712, 29, 129, 1
11713, 12, 98, 1
11714, 14, 76, 1
11715, 31, 67, 1
11716, 17, 26, 1
11717, 2, 2, 1
11718, 0, 0, 1
11719, 0, 0, 1
11720, 0, 0, 1
11721, 0, 0, 1
11722, 0, 0, 1
11723, 0, 0, 1
11724, 0, 0, 1
11801, 0, 0, 1
11802, 0, 0, 1
11803, 0, 0, 1
11804, 0, 0, 1
11805, 0, 0, 1
11806, 0, 0, 1
11807, 2, 5, 1
11808, 26, 33, 1
11809, 26, 67, 1
11810, 134, 143, 1
11811, 246, 174, 1
11812, 96, 174, 1
11813, 24, 115, 1
11814, 24, 96, 1
11815, 69, 86, 1
11816, 24, 29, 1
11817, 2, 2, 1
11818, 0, 0, 1
11819, 0, 0, 1
11820, 0, 0, 1
11821, 0, 0, 1
11822, 0, 0, 1
11823, 0, 0, 1
11824, 0, 0, 1
11901, 0, 0, 1
11902, 0, 0, 1
11903, 0, 0, 1
11904, 0, 0, 1
11905, 0, 0, 1
11906, 0, 0, 1
11907, 2, 5, 1
11908, 222, 50, 1
11909, 282, 98, 1
11910, 69, 129, 1
11911, 65, 155, 1
11912, 24, 127, 1
11913, 24, 119, 1
11914, 24, 96, 1
11915, 26, 67, 1
11916, 29, 31, 1
11917, 2, 2, 1
11918, 0, 0, 1
11919, 0, 0, 1
11920, 0, 0, 1
11921, 0, 0, 1
11922, 0, 0, 1
11923, 0, 0, 1
11924, 0, 0, 1
12001, 0, 0, 1
12002, 0, 0, 1
12003, 0, 0, 1
12004, 0, 0, 1
12005, 0, 0, 1
12006, 0, 0, 1
12007, 10, 7, 1
12008, 478, 38, 1
12009, 652, 53, 1
12010, 745, 55, 1
12011, 781, 57, 1
12012, 788, 60, 1
12013, 772, 60, 1
12014, 736, 57, 1
12015, 655, 50, 1
12016, 456, 36, 1
12017, 2, 5, 1
12018, 0, 0, 1
12019, 0, 0, 1
12020, 0, 0, 1
12021, 0, 0, 1
12022, 0, 0, 1
12023, 0, 0, 1
12024, 0, 0, 1
12101, 0, 0, 1
12102, 0, 0, 1
12103, 0, 0, 1
12104, 0, 0, 1
12105, 0, 0, 1
12106, 0, 0, 1
12107, 10, 7, 1
12108, 65, 43, 1
12109, 57, 88, 1
12110, 499, 110, 1
12111, 710, 76, 1
12112, 717, 79, 1
12113, 710, 76, 1
12114, 674, 69, 1
12115, 389, 88, 1
12116, 65, 41, 1
12117, 2, 5, 1
12118, 0, 0, 1
12119, 0, 0, 1
12120, 0, 0, 1
12121, 0, 0, 1
12122, 0, 0, 1
12123, 0, 0, 1
12124, 0, 0, 1
12201, 0, 0, 1
12202, 0, 0, 1
12203, 0, 0, 1
12204, 0, 0, 1
12205, 0, 0, 1
12206, 0, 0, 1
12207, 19, 10, 1
12208, 430, 43, 1
12209, 602, 60, 1
12210, 590, 91, 1
12211, 616, 100, 1
12212, 722, 79, 1
12213, 358, 162, 1
12214, 253, 146, 1
12215, 148, 103, 1
12216, 103, 48, 1
12217, 2, 5, 1
12218, 0, 0, 1
12219, 0, 0, 1
12220, 0, 0, 1
12221, 0, 0, 1
12222, 0, 0, 1
12223, 0, 0, 1
12224, 0, 0, 1
12301, 0, 0, 1
12302, 0, 0, 1
12303, 0, 0, 1
12304, 0, 0, 1
12305, 0, 0, 1
12306, 0, 0, 1
12307, 36, 10, 1
12308, 306, 50, 1
12309, 557, 67, 1
12310, 165, 151, 1
12311, 84, 167, 1
12312, 227, 191, 1
12313, 127, 177, 1
12314, 36, 115, 1
12315, 41, 79, 1
12316, 38, 38, 1
12317, 2, 5, 1
12318, 0, 0, 1
12319, 0, 0, 1
12320, 0, 0, 1
12321, 0, 0, 1
12322, 0, 0, 1
12323, 0, 0, 1
12324, 0, 0, 1
12401, 0, 0, 1
12402, 0, 0, 1
12403, 0, 0, 1
12404, 0, 0, 1
12405, 0, 0, 1
12406, 0, 0, 1
12407, 19, 10, 1
12408, 143, 53, 1
12409, 444, 86, 1
12410, 466, 117, 1
12411, 769, 62, 1
12412, 769, 67, 1
12413, 762, 65, 1
12414, 733, 57, 1
12415, 638, 55, 1
12416, 456, 41, 1
12417, 10, 7, 1
12418, 0, 0, 1
12419, 0, 0, 1
12420, 0, 0, 1
12421, 0, 0, 1
12422, 0, 0, 1
12423, 0, 0, 1
12424, 0, 0, 1
12501, 0, 0, 1
12502, 0, 0, 1
12503, 0, 0, 1
12504, 0, 0, 1
12505, 0, 0, 1
12506, 0, 0, 1
12507, 19, 10, 1
12508, 456, 41, 1
12509, 636, 57, 1
12510, 722, 62, 1
12511, 755, 67, 1
12512, 769, 67, 1
12513, 762, 65, 1
12514, 719, 62, 1
12515, 146, 105, 1
12516, 158, 53, 1
12517, 10, 7, 1
12518, 0, 0, 1
12519, 0, 0, 1
12520, 0, 0, 1
12521, 0, 0, 1
12522, 0, 0, 1
12523, 0, 0, 1
12524, 0, 0, 1
12601, 0, 0, 1
12602, 0, 0, 1
12603, 0, 0, 1
12604, 0, 0, 1
12605, 0, 0, 1
12606, 0, 0, 1
12607, 38, 10, 1
12608, 463, 41, 1
12609, 650, 55, 1
12610, 731, 60, 1
12611, 765, 65, 1
12612, 765, 69, 1
12613, 755, 67, 1
12614, 729, 60, 1
12615, 645, 55, 1
12616, 301, 50, 1
12617, 19, 10, 1
12618, 0, 0, 1
12619, 0, 0, 1
12620, 0, 0, 1
12621, 0, 0, 1
12622, 0, 0, 1
12623, 0, 0, 1
12624, 0, 0, 1
12701, 0, 0, 1
12702, 0, 0, 1
12703, 0, 0, 1
12704, 0, 0, 1
12705, 0, 0, 1
12706, 0, 0, 1
12707, 2, 5, 1
12708, 17, 33, 1
12709, 17, 67, 1
12710, 14, 93, 1
12711, 17, 110, 1
12712, 33, 141, 1
12713, 17, 110, 1
12714, 17, 93, 1
12715, 14, 65, 1
12716, 19, 33, 1
12717, 10, 7, 1
12718, 0, 0, 1
12719, 0, 0, 1
12720, 0, 0, 1
12721, 0, 0, 1
12722, 0, 0, 1
12723, 0, 0, 1
12724, 0, 0, 1
12801, 0, 0, 1
12802, 0, 0, 1
12803, 0, 0, 1
12804, 0, 0, 1
12805, 0, 0, 1
12806, 0, 0, 1
12807, 19, 10, 1
12808, 191, 55, 1
12809, 289, 105, 1
12810, 260, 153, 1
12811, 342, 172, 1
12812, 420, 167, 1
12813, 724, 76, 1
12814, 688, 72, 1
12815, 609, 62, 1
12816, 124, 55, 1
12817, 19, 10, 1
12818, 0, 0, 1
12819, 0, 0, 1
12820, 0, 0, 1
12821, 0, 0, 1
12822, 0, 0, 1
12823, 0, 0, 1
12824, 0, 0, 1
12901, 0, 0, 1
12902, 0, 0, 1
12903, 0, 0, 1
12904, 0, 0, 1
12905, 0, 0, 1
12906, 0, 0, 1
12907, 2, 5, 1
12908, 10, 29, 1
12909, 7, 50, 1
12910, 10, 69, 1
12911, 17, 115, 1
12912, 14, 105, 1
12913, 10, 100, 1
12914, 10, 81, 1
12915, 19, 65, 1
12916, 14, 33, 1
12917, 2, 5, 1
12918, 0, 0, 1
12919, 0, 0, 1
12920, 0, 0, 1
12921, 0, 0, 1
12922, 0, 0, 1
12923, 0, 0, 1
12924, 0, 0, 1
13001, 0, 0, 1
13002, 0, 0, 1
13003, 0, 0, 1
13004, 0, 0, 1
13005, 0, 0, 1
13006, 0, 0, 1
13007, 10, 7, 1
13008, 26, 41, 1
13009, 19, 67, 1
13010, 33, 119, 1
13011, 24, 131, 1
13012, 24, 141, 1
13013, 148, 191, 1
13014, 194, 160, 1
13015, 263, 112, 1
13016, 141, 57, 1
13017, 19, 10, 1
13018, 0, 0, 1
13019, 0, 0, 1
13020, 0, 0, 1
13021, 0, 0, 1
13022, 0, 0, 1
13023, 0, 0, 1
13024, 0, 0, 1
13101, 0, 0, 1
13102, 0, 0, 1
13103, 0, 0, 1
13104, 0, 0, 1
13105, 0, 0, 1
13106, 0, 0, 1
13107, 115, 12, 1
13108, 463, 45, 1
13109, 698, 50, 1
13110, 769, 53, 1
13111, 796, 60, 1
13112, 810, 57, 1
13113, 803, 57, 1
13114, 772, 53, 1
13115, 700, 50, 1
13116, 444, 48, 1
13117, 55, 12, 1
13118, 0, 0, 1
13119, 0, 0, 1
13120, 0, 0, 1
13121, 0, 0, 1
13122, 0, 0, 1
13123, 0, 0, 1
13124, 0, 0, 1
20101, 0, 0, 1
20102, 0, 0, 1
20103, 0, 0, 1
20104, 0, 0, 1
20105, 0, 0, 1
20106, 0, 0, 1
20107, 38, 10, 1
20108, 392, 50, 1
20109, 296, 110, 1
20110, 631, 86, 1
20111, 650, 100, 1
20112, 659, 103, 1
20113, 652, 100, 1
20114, 633, 86, 1
20115, 554, 76, 1
20116, 45, 48, 1
20117, 19, 10, 1
20118, 0, 0, 1
20119, 0, 0, 1
20120, 0, 0, 1
20121, 0, 0, 1
20122, 0, 0, 1
20123, 0, 0, 1
20124, 0, 0, 1
20201, 0, 0, 1
20202, 0, 0, 1
20203, 0, 0, 1
20204, 0, 0, 1
20205, 0, 0, 1
20206, 0, 0, 1
20207, 10, 7, 1
20208, 12, 33, 1
20209, 7, 53, 1
20210, 2, 72, 1
20211, 7, 88, 1
20212, 2, 96, 1
20213, 7, 88, 1
20214, 7, 62, 1
20215, 7, 45, 1
20216, 12, 33, 1
20217, 10, 7, 1
20218, 0, 0, 1
20219, 0, 0, 1
20220, 0, 0, 1
20221, 0, 0, 1
20222, 0, 0, 1
20223, 0, 0, 1
20224, 0, 0, 1
20301, 0, 0, 1
20302, 0, 0, 1
20303, 0, 0, 1
20304, 0, 0, 1
20305, 0, 0, 1
20306, 0, 0, 1
20307, 19, 10, 1
20308, 194, 62, 1
20309, 220, 117, 1
20310, 36, 127, 1
20311, 19, 129, 1
20312, 334, 194, 1
20313, 413, 167, 1
20314, 124, 162, 1
20315, 435, 98, 1
20316, 291, 60, 1
20317, 38, 10, 1
20318, 0, 0, 1
20319, 0, 0, 1
20320, 0, 0, 1
20321, 0, 0, 1
20322, 0, 0, 1
20323, 0, 0, 1
20324, 0, 0, 1
20401, 0, 0, 1
20402, 0, 0, 1
20403, 0, 0, 1
20404, 0, 0, 1
20405, 0, 0, 1
20406, 0, 0, 1
20407, 55, 12, 1
20408, 74, 55, 1
20409, 521, 84, 1
20410, 573, 105, 1
20411, 595, 119, 1
20412, 607, 122, 1
20413, 389, 174, 1
20414, 311, 160, 1
20415, 337, 112, 1
20416, 127, 62, 1
20417, 38, 10, 1
20418, 0, 0, 1
20419, 0, 0, 1
20420, 0, 0, 1
20421, 0, 0, 1
20422, 0, 0, 1
20423, 0, 0, 1
20424, 0, 0, 1
20501, 0, 0, 1
20502, 0, 0, 1
20503, 0, 0, 1
20504, 0, 0, 1
20505, 0, 0, 1
20506, 0, 0, 1
20507, 81, 12, 1
20508, 432, 53, 1
20509, 614, 67, 1
20510, 674, 81, 1
20511, 702, 88, 1
20512, 710, 91, 1
20513, 705, 88, 1
20514, 683, 79, 1
20515, 612, 69, 1
20516, 196, 67, 1
20517, 55, 12, 1
20518, 0, 0, 1
20519, 0, 0, 1
20520, 0, 0, 1
20521, 0, 0, 1
20522, 0, 0, 1
20523, 0, 0, 1
20524, 0, 0, 1
20601, 0, 0, 1
20602, 0, 0, 1
20603, 0, 0, 1
20604, 0, 0, 1
20605, 0, 0, 1
20606, 0, 0, 1
20607, 19, 10, 1
20608, 29, 43, 1
20609, 22, 79, 1
20610, 96, 160, 1
20611, 62, 177, 1
20612, 88, 198, 1
20613, 31, 146, 1
20614, 12, 91, 1
20615, 12, 65, 1
20616, 14, 38, 1
20617, 19, 10, 1
20618, 0, 0, 1
20619, 0, 0, 1
20620, 0, 0, 1
20621, 0, 0, 1
20622, 0, 0, 1
20623, 0, 0, 1
20624, 0, 0, 1
20701, 0, 0, 1
20702, 0, 0, 1
20703, 0, 0, 1
20704, 0, 0, 1
20705, 0, 0, 1
20706, 0, 0, 1
20707, 19, 10, 1
20708, 14, 38, 1
20709, 12, 67, 1
20710, 136, 170, 1
20711, 136, 203, 1
20712, 179, 217, 1
20713, 229, 205, 1
20714, 24, 117, 1
20715, 14, 74, 1
20716, 19, 43, 1
20717, 33, 10, 1
20718, 0, 0, 1
20719, 0, 0, 1
20720, 0, 0, 1
20721, 0, 0, 1
20722, 0, 0, 1
20723, 0, 0, 1
20724, 0, 0, 1
20801, 0, 0, 1
20802, 0, 0, 1
20803, 0, 0, 1
20804, 0, 0, 1
20805, 0, 0, 1
20806, 0, 0, 1
20807, 10, 7, 1
20808, 14, 36, 1
20809, 12, 60, 1
20810, 7, 79, 1
20811, 5, 96, 1
20812, 10, 96, 1
20813, 2, 96, 1
20814, 7, 81, 1
20815, 10, 62, 1
20816, 12, 38, 1
20817, 19, 10, 1
20818, 0, 0, 1
20819, 0, 0, 1
20820, 0, 0, 1
20821, 0, 0, 1
20822, 0, 0, 1
20823, 0, 0, 1
20824, 0, 0, 1
20901, 0, 0, 1
20902, 0, 0, 1
20903, 0, 0, 1
20904, 0, 0, 1
20905, 0, 0, 1
20906, 0, 0, 1
20907, 19, 10, 1
20908, 17, 38, 1
20909, 14, 69, 1
20910, 55, 148, 1
20911, 53, 174, 1
20912, 186, 220, 1
20913, 22, 141, 1
20914, 12, 100, 1
20915, 162, 129, 1
20916, 191, 72, 1
20917, 33, 10, 1
20918, 0, 0, 1
20919, 0, 0, 1
20920, 0, 0, 1
20921, 0, 0, 1
20922, 0, 0, 1
20923, 0, 0, 1
20924, 0, 0, 1
21001, 0, 0, 1
21002, 0, 0, 1
21003, 0, 0, 1
21004, 0, 0, 1
21005, 0, 0, 1
21006, 0, 0, 1
21007, 57, 12, 1
21008, 53, 57, 1
21009, 26, 86, 1
21010, 432, 143, 1
21011, 538, 143, 1
21012, 542, 151, 1
21013, 540, 143, 1
21014, 420, 148, 1
21015, 313, 122, 1
21016, 108, 69, 1
21017, 43, 12, 1
21018, 0, 0, 1
21019, 0, 0, 1
21020, 0, 0, 1
21021, 0, 0, 1
21022, 0, 0, 1
21023, 0, 0, 1
21024, 0, 0, 1
21101, 0, 0, 1
21102, 0, 0, 1
21103, 0, 0, 1
21104, 0, 0, 1
21105, 0, 0, 1
21106, 0, 0, 1
21107, 57, 12, 1
21108, 203, 72, 1
21109, 523, 88, 1
21110, 569, 112, 1
21111, 593, 127, 1
21112, 595, 134, 1
21113, 593, 127, 1
21114, 569, 115, 1
21115, 143, 129, 1
21116, 38, 55, 1
21117, 57, 14, 1
21118, 0, 0, 1
21119, 0, 0, 1
21120, 0, 0, 1
21121, 0, 0, 1
21122, 0, 0, 1
21123, 0, 0, 1
21124, 0, 0, 1
21201, 0, 0, 1
21202, 0, 0, 1
21203, 0, 0, 1
21204, 0, 0, 1
21205, 0, 0, 1
21206, 0, 0, 1
21207, 143, 14, 1
21208, 339, 67, 1
21209, 490, 96, 1
21210, 545, 119, 1
21211, 557, 139, 1
21212, 564, 146, 1
21213, 291, 205, 1
21214, 127, 179, 1
21215, 45, 108, 1
21216, 36, 55, 1
21217, 45, 14, 1
21218, 0, 0, 1
21219, 0, 0, 1
21220, 0, 0, 1
21221, 0, 0, 1
21222, 0, 0, 1
21223, 0, 0, 1
21224, 0, 0, 1
21301, 0, 0, 1
21302, 0, 0, 1
21303, 0, 0, 1
21304, 0, 0, 1
21305, 0, 0, 1
21306, 0, 0, 1
21307, 24, 10, 1
21308, 14, 41, 1
21309, 12, 69, 1
21310, 12, 91, 1
21311, 7, 105, 1
21312, 12, 108, 1
21313, 5, 108, 1
21314, 7, 93, 1
21315, 60, 115, 1
21316, 53, 62, 1
21317, 98, 17, 1
21318, 0, 0, 1
21319, 0, 0, 1
21320, 0, 0, 1
21321, 0, 0, 1
21322, 0, 0, 1
21323, 0, 0, 1
21324, 0, 0, 1
21401, 0, 0, 1
21402, 0, 0, 1
21403, 0, 0, 1
21404, 0, 0, 1
21405, 0, 0, 1
21406, 0, 0, 1
21407, 98, 14, 1
21408, 284, 72, 1
21409, 609, 74, 1
21410, 662, 88, 1
21411, 349, 198, 1
21412, 456, 182, 1
21413, 368, 194, 1
21414, 547, 124, 1
21415, 616, 74, 1
21416, 461, 60, 1
21417, 306, 19, 1
21418, 0, 0, 1
21419, 0, 0, 1
21420, 0, 0, 1
21421, 0, 0, 1
21422, 0, 0, 1
21423, 0, 0, 1
21424, 0, 0, 1
21501, 0, 0, 1
21502, 0, 0, 1
21503, 0, 0, 1
21504, 0, 0, 1
21505, 0, 0, 1
21506, 0, 0, 1
21507, 29, 12, 1
21508, 153, 76, 1
21509, 65, 117, 1
21510, 17, 112, 1
21511, 26, 153, 1
21512, 41, 184, 1
21513, 62, 194, 1
21514, 346, 172, 1
21515, 277, 134, 1
21516, 284, 76, 1
21517, 74, 19, 1
21518, 0, 0, 1
21519, 0, 0, 1
21520, 0, 0, 1
21521, 0, 0, 1
21522, 0, 0, 1
21523, 0, 0, 1
21524, 0, 0, 1
21601, 0, 0, 1
21602, 0, 0, 1
21603, 0, 0, 1
21604, 0, 0, 1
21605, 0, 0, 1
21606, 0, 0, 1
21607, 184, 19, 1
21608, 447, 60, 1
21609, 600, 79, 1
21610, 652, 93, 1
21611, 667, 108, 1
21612, 676, 110, 1
21613, 667, 108, 1
21614, 655, 93, 1
21615, 597, 81, 1
21616, 100, 76, 1
21617, 53, 17, 1
21618, 0, 0, 1
21619, 0, 0, 1
21620, 0, 0, 1
21621, 0, 0, 1
21622, 0, 0, 1
21623, 0, 0, 1
21624, 0, 0, 1
21701, 0, 0, 1
21702, 0, 0, 1
21703, 0, 0, 1
21704, 0, 0, 1
21705, 0, 0, 1
21706, 0, 0, 1
21707, 14, 12, 1
21708, 12, 41, 1
21709, 10, 65, 1
21710, 10, 86, 1
21711, 2, 103, 1
21712, 12, 100, 1
21713, 12, 96, 1
21714, 5, 88, 1
21715, 10, 67, 1
21716, 12, 43, 1
21717, 17, 12, 1
21718, 0, 0, 1
21719, 0, 0, 1
21720, 0, 0, 1
21721, 0, 0, 1
21722, 0, 0, 1
21723, 0, 0, 1
21724, 0, 0, 1
21801, 0, 0, 1
