SRforSCF_05.csv, ñ@ê¸ñ íºíBì˙éÀó , êÖïΩñ ìVãÛì˙éÀó , ígñ[1_ó‚ñ[2
11310, 600, 86, 1
11311, 624, 96, 1
11312, 636, 98, 1
11313, 516, 117, 1
11314, 583, 81, 1
11315, 473, 67, 1
11316, 131, 33, 1
11317, 0, 0, 1
11318, 0, 0, 1
11319, 0, 0, 1
11320, 0, 0, 1
11321, 0, 0, 1
11322, 0, 0, 1
11323, 0, 0, 1
11324, 0, 0, 1
11401, 0, 0, 1
11402, 0, 0, 1
11403, 0, 0, 1
11404, 0, 0, 1
11405, 0, 0, 1
11406, 0, 0, 1
11407, 36, 10, 1
11408, 409, 45, 1
11409, 588, 62, 1
11410, 657, 74, 1
11411, 683, 81, 1
11412, 690, 84, 1
11413, 679, 79, 1
11414, 454, 105, 1
11415, 521, 60, 1
11416, 363, 33, 1
11417, 0, 0, 1
11418, 0, 0, 1
11419, 0, 0, 1
11420, 0, 0, 1
11421, 0, 0, 1
11422, 0, 0, 1
11423, 0, 0, 1
11424, 0, 0, 1
11501, 0, 0, 1
11502, 0, 0, 1
11503, 0, 0, 1
11504, 0, 0, 1
11505, 0, 0, 1
11506, 0, 0, 1
11507, 55, 12, 1
11508, 423, 45, 1
11509, 593, 62, 1
11510, 669, 72, 1
11511, 705, 76, 1
11512, 710, 79, 1
11513, 690, 76, 1
11514, 647, 69, 1
11515, 530, 60, 1
11516, 330, 33, 1
11517, 2, 2, 1
11518, 0, 0, 1
11519, 0, 0, 1
11520, 0, 0, 1
11521, 0, 0, 1
11522, 0, 0, 1
11523, 0, 0, 1
11524, 0, 0, 1
11601, 0, 0, 1
11602, 0, 0, 1
11603, 0, 0, 1
11604, 0, 0, 1
11605, 0, 0, 1
11606, 0, 0, 1
11607, 10, 7, 1
11608, 258, 55, 1
11609, 561, 67, 1
11610, 631, 81, 1
11611, 655, 91, 1
11612, 664, 91, 1
11613, 647, 88, 1
11614, 612, 76, 1
11615, 502, 65, 1
11616, 306, 36, 1
11617, 2, 2, 1
11618, 0, 0, 1
11619, 0, 0, 1
11620, 0, 0, 1
11621, 0, 0, 1
11622, 0, 0, 1
11623, 0, 0, 1
11624, 0, 0, 1
11701, 0, 0, 1
11702, 0, 0, 1
11703, 0, 0, 1
11704, 0, 0, 1
11705, 0, 0, 1
11706, 0, 0, 1
11707, 81, 12, 1
11708, 284, 53, 1
11709, 552, 69, 1
11710, 624, 81, 1
11711, 647, 93, 1
11712, 652, 96, 1
11713, 636, 93, 1
11714, 597, 81, 1
11715, 502, 65, 1
11716, 208, 38, 1
11717, 2, 2, 1
11718, 0, 0, 1
11719, 0, 0, 1
11720, 0, 0, 1
11721, 0, 0, 1
11722, 0, 0, 1
11723, 0, 0, 1
11724, 0, 0, 1
11801, 0, 0, 1
11802, 0, 0, 1
11803, 0, 0, 1
11804, 0, 0, 1
11805, 0, 0, 1
11806, 0, 0, 1
11807, 2, 5, 1
11808, 7, 24, 1
11809, 7, 45, 1
11810, 2, 60, 1
11811, 5, 69, 1
11812, 2, 72, 1
11813, 5, 67, 1
11814, 10, 60, 1
11815, 7, 38, 1
11816, 5, 17, 1
11817, 0, 0, 1
11818, 0, 0, 1
11819, 0, 0, 1
11820, 0, 0, 1
11821, 0, 0, 1
11822, 0, 0, 1
11823, 0, 0, 1
11824, 0, 0, 1
11901, 0, 0, 1
11902, 0, 0, 1
11903, 0, 0, 1
11904, 0, 0, 1
11905, 0, 0, 1
11906, 0, 0, 1
11907, 19, 10, 1
11908, 272, 55, 1
11909, 449, 86, 1
11910, 507, 110, 1
11911, 530, 124, 1
11912, 440, 153, 1
11913, 289, 167, 1
11914, 189, 141, 1
11915, 143, 93, 1
11916, 36, 31, 1
11917, 2, 2, 1
11918, 0, 0, 1
11919, 0, 0, 1
11920, 0, 0, 1
11921, 0, 0, 1
11922, 0, 0, 1
11923, 0, 0, 1
11924, 0, 0, 1
12001, 0, 0, 1
12002, 0, 0, 1
12003, 0, 0, 1
12004, 0, 0, 1
12005, 0, 0, 1
12006, 0, 0, 1
12007, 55, 12, 1
12008, 96, 53, 1
12009, 385, 96, 1
12010, 585, 93, 1
12011, 612, 103, 1
12012, 624, 105, 1
12013, 614, 98, 1
12014, 339, 131, 1
12015, 315, 88, 1
12016, 320, 38, 1
12017, 2, 2, 1
12018, 0, 0, 1
12019, 0, 0, 1
12020, 0, 0, 1
12021, 0, 0, 1
12022, 0, 0, 1
12023, 0, 0, 1
12024, 0, 0, 1
12101, 0, 0, 1
12102, 0, 0, 1
12103, 0, 0, 1
12104, 0, 0, 1
12105, 0, 0, 1
12106, 0, 0, 1
12107, 19, 10, 1
12108, 356, 53, 1
12109, 554, 72, 1
12110, 626, 84, 1
12111, 657, 93, 1
12112, 659, 96, 1
12113, 652, 91, 1
12114, 616, 79, 1
12115, 523, 67, 1
12116, 162, 43, 1
12117, 2, 2, 1
12118, 0, 0, 1
12119, 0, 0, 1
12120, 0, 0, 1
12121, 0, 0, 1
12122, 0, 0, 1
12123, 0, 0, 1
12124, 0, 0, 1
12201, 0, 0, 1
12202, 0, 0, 1
12203, 0, 0, 1
12204, 0, 0, 1
12205, 0, 0, 1
12206, 0, 0, 1
12207, 55, 12, 1
12208, 346, 53, 1
12209, 497, 81, 1
12210, 557, 100, 1
12211, 397, 158, 1
12212, 43, 151, 1
12213, 26, 122, 1
12214, 449, 115, 1
12215, 456, 76, 1
12216, 182, 43, 1
12217, 2, 5, 1
12218, 0, 0, 1
12219, 0, 0, 1
12220, 0, 0, 1
12221, 0, 0, 1
12222, 0, 0, 1
12223, 0, 0, 1
12224, 0, 0, 1
12301, 0, 0, 1
12302, 0, 0, 1
12303, 0, 0, 1
12304, 0, 0, 1
12305, 0, 0, 1
12306, 0, 0, 1
12307, 81, 12, 1
12308, 463, 45, 1
12309, 624, 62, 1
12310, 698, 69, 1
12311, 729, 74, 1
12312, 733, 76, 1
12313, 729, 72, 1
12314, 683, 67, 1
12315, 588, 60, 1
12316, 370, 41, 1
12317, 2, 5, 1
12318, 0, 0, 1
12319, 0, 0, 1
12320, 0, 0, 1
12321, 0, 0, 1
12322, 0, 0, 1
12323, 0, 0, 1
12324, 0, 0, 1
12401, 0, 0, 1
12402, 0, 0, 1
12403, 0, 0, 1
12404, 0, 0, 1
12405, 0, 0, 1
12406, 0, 0, 1
12407, 160, 14, 1
12408, 447, 48, 1
12409, 614, 62, 1
12410, 688, 72, 1
12411, 714, 79, 1
12412, 724, 79, 1
12413, 705, 79, 1
12414, 573, 93, 1
12415, 583, 60, 1
12416, 394, 38, 1
12417, 2, 5, 1
12418, 0, 0, 1
12419, 0, 0, 1
12420, 0, 0, 1
12421, 0, 0, 1
12422, 0, 0, 1
12423, 0, 0, 1
12424, 0, 0, 1
12501, 0, 0, 1
12502, 0, 0, 1
12503, 0, 0, 1
12504, 0, 0, 1
12505, 0, 0, 1
12506, 0, 0, 1
12507, 115, 14, 1
12508, 437, 48, 1
12509, 600, 67, 1
12510, 669, 76, 1
12511, 698, 84, 1
12512, 702, 86, 1
12513, 688, 84, 1
12514, 652, 76, 1
12515, 566, 65, 1
12516, 313, 43, 1
12517, 2, 5, 1
12518, 0, 0, 1
12519, 0, 0, 1
12520, 0, 0, 1
12521, 0, 0, 1
12522, 0, 0, 1
12523, 0, 0, 1
12524, 0, 0, 1
12601, 0, 0, 1
12602, 0, 0, 1
12603, 0, 0, 1
12604, 0, 0, 1
12605, 0, 0, 1
12606, 0, 0, 1
12607, 115, 14, 1
12608, 425, 50, 1
12609, 590, 69, 1
12610, 667, 79, 1
12611, 686, 88, 1
12612, 690, 91, 1
12613, 683, 86, 1
12614, 652, 76, 1
12615, 566, 65, 1
12616, 313, 45, 1
12617, 10, 7, 1
12618, 0, 0, 1
12619, 0, 0, 1
12620, 0, 0, 1
12621, 0, 0, 1
12622, 0, 0, 1
12623, 0, 0, 1
12624, 0, 0, 1
12701, 0, 0, 1
12702, 0, 0, 1
12703, 0, 0, 1
12704, 0, 0, 1
12705, 0, 0, 1
12706, 0, 0, 1
12707, 115, 14, 1
12708, 430, 50, 1
12709, 602, 67, 1
12710, 676, 76, 1
12711, 702, 84, 1
12712, 707, 86, 1
12713, 695, 84, 1
12714, 657, 76, 1
12715, 576, 65, 1
12716, 332, 45, 1
12717, 10, 7, 1
12718, 0, 0, 1
12719, 0, 0, 1
12720, 0, 0, 1
12721, 0, 0, 1
12722, 0, 0, 1
12723, 0, 0, 1
12724, 0, 0, 1
12801, 0, 0, 1
12802, 0, 0, 1
12803, 0, 0, 1
12804, 0, 0, 1
12805, 0, 0, 1
12806, 0, 0, 1
12807, 205, 12, 1
12808, 435, 50, 1
12809, 604, 67, 1
12810, 676, 76, 1
12811, 698, 86, 1
12812, 702, 88, 1
12813, 695, 84, 1
12814, 662, 76, 1
12815, 571, 67, 1
12816, 332, 48, 1
12817, 10, 7, 1
12818, 0, 0, 1
12819, 0, 0, 1
12820, 0, 0, 1
12821, 0, 0, 1
12822, 0, 0, 1
12823, 0, 0, 1
12824, 0, 0, 1
12901, 0, 0, 1
12902, 0, 0, 1
12903, 0, 0, 1
12904, 0, 0, 1
12905, 0, 0, 1
12906, 0, 0, 1
12907, 160, 12, 1
12908, 420, 53, 1
12909, 590, 69, 1
12910, 652, 84, 1
12911, 681, 91, 1
12912, 681, 96, 1
12913, 671, 91, 1
12914, 638, 81, 1
12915, 554, 69, 1
12916, 315, 48, 1
12917, 19, 10, 1
12918, 0, 0, 1
12919, 0, 0, 1
12920, 0, 0, 1
12921, 0, 0, 1
12922, 0, 0, 1
12923, 0, 0, 1
12924, 0, 0, 1
13001, 0, 0, 1
13002, 0, 0, 1
13003, 0, 0, 1
13004, 0, 0, 1
13005, 0, 0, 1
13006, 0, 0, 1
13007, 19, 10, 1
13008, 62, 55, 1
13009, 31, 84, 1
13010, 53, 139, 1
13011, 7, 100, 1
13012, 10, 103, 1
13013, 26, 134, 1
13014, 19, 96, 1
13015, 26, 74, 1
13016, 19, 33, 1
13017, 2, 5, 1
13018, 0, 0, 1
13019, 0, 0, 1
13020, 0, 0, 1
13021, 0, 0, 1
13022, 0, 0, 1
13023, 0, 0, 1
13024, 0, 0, 1
13101, 0, 0, 1
13102, 0, 0, 1
13103, 0, 0, 1
13104, 0, 0, 1
13105, 0, 0, 1
13106, 0, 0, 1
13107, 251, 12, 1
13108, 444, 53, 1
13109, 614, 67, 1
13110, 676, 79, 1
13111, 700, 86, 1
13112, 710, 88, 1
13113, 698, 86, 1
13114, 671, 76, 1
13115, 583, 67, 1
13116, 409, 45, 1
13117, 19, 10, 1
13118, 0, 0, 1
13119, 0, 0, 1
13120, 0, 0, 1
13121, 0, 0, 1
13122, 0, 0, 1
13123, 0, 0, 1
13124, 0, 0, 1
20101, 0, 0, 1
20102, 0, 0, 1
20103, 0, 0, 1
20104, 0, 0, 1
20105, 0, 0, 1
20106, 0, 0, 1
20107, 81, 12, 1
20108, 227, 67, 1
20109, 342, 110, 1
20110, 308, 160, 1
20111, 17, 117, 1
20112, 24, 143, 1
20113, 29, 131, 1
20114, 315, 151, 1
20115, 24, 72, 1
20116, 29, 38, 1
20117, 2, 5, 1
20118, 0, 0, 1
20119, 0, 0, 1
20120, 0, 0, 1
20121, 0, 0, 1
20122, 0, 0, 1
20123, 0, 0, 1
20124, 0, 0, 1
20201, 0, 0, 1
20202, 0, 0, 1
20203, 0, 0, 1
20204, 0, 0, 1
20205, 0, 0, 1
20206, 0, 0, 1
20207, 19, 10, 1
20208, 5, 29, 1
20209, 2, 38, 1
20210, 2, 50, 1
20211, 7, 55, 1
20212, 5, 79, 1
20213, 10, 86, 1
20214, 5, 62, 1
20215, 2, 36, 1
20216, 7, 22, 1
20217, 2, 5, 1
20218, 0, 0, 1
20219, 0, 0, 1
20220, 0, 0, 1
20221, 0, 0, 1
20222, 0, 0, 1
20223, 0, 0, 1
20224, 0, 0, 1
20301, 0, 0, 1
20302, 0, 0, 1
20303, 0, 0, 1
20304, 0, 0, 1
20305, 0, 0, 1
20306, 0, 0, 1
20307, 38, 10, 1
20308, 22, 45, 1
20309, 17, 74, 1
20310, 17, 98, 1
20311, 112, 194, 1
20312, 234, 208, 1
20313, 356, 177, 1
20314, 189, 162, 1
20315, 155, 112, 1
20316, 24, 38, 1
20317, 10, 7, 1
20318, 0, 0, 1
20319, 0, 0, 1
20320, 0, 0, 1
20321, 0, 0, 1
20322, 0, 0, 1
20323, 0, 0, 1
20324, 0, 0, 1
20401, 0, 0, 1
20402, 0, 0, 1
20403, 0, 0, 1
20404, 0, 0, 1
20405, 0, 0, 1
20406, 0, 0, 1
20407, 296, 12, 1
20408, 466, 53, 1
20409, 628, 67, 1
20410, 695, 76, 1
20411, 719, 84, 1
20412, 717, 88, 1
20413, 714, 84, 1
20414, 683, 76, 1
20415, 604, 67, 1
20416, 442, 48, 1
20417, 55, 12, 1
20418, 0, 0, 1
20419, 0, 0, 1
20420, 0, 0, 1
20421, 0, 0, 1
20422, 0, 0, 1
20423, 0, 0, 1
20424, 0, 0, 1
20501, 0, 0, 1
20502, 0, 0, 1
20503, 0, 0, 1
20504, 0, 0, 1
20505, 0, 0, 1
20506, 0, 0, 1
20507, 239, 14, 1
20508, 435, 57, 1
20509, 602, 72, 1
20510, 662, 86, 1
20511, 690, 93, 1
20512, 688, 98, 1
20513, 683, 93, 1
20514, 657, 84, 1
20515, 588, 69, 1
20516, 423, 50, 1
20517, 19, 10, 1
20518, 0, 0, 1
20519, 0, 0, 1
20520, 0, 0, 1
20521, 0, 0, 1
20522, 0, 0, 1
20523, 0, 0, 1
20524, 0, 0, 1
20601, 0, 0, 1
20602, 0, 0, 1
20603, 0, 0, 1
20604, 0, 0, 1
20605, 0, 0, 1
20606, 0, 0, 1
20607, 253, 14, 1
20608, 387, 62, 1
20609, 540, 86, 1
20610, 600, 103, 1
20611, 614, 117, 1
20612, 626, 117, 1
20613, 621, 112, 1
20614, 270, 162, 1
20615, 158, 117, 1
20616, 277, 60, 1
20617, 31, 10, 1
20618, 0, 0, 1
20619, 0, 0, 1
20620, 0, 0, 1
20621, 0, 0, 1
20622, 0, 0, 1
20623, 0, 0, 1
20624, 0, 0, 1
20701, 0, 0, 1
20702, 0, 0, 1
20703, 0, 0, 1
20704, 0, 0, 1
20705, 0, 0, 1
20706, 0, 0, 1
20707, 55, 14, 1
20708, 88, 67, 1
20709, 100, 122, 1
20710, 119, 172, 1
20711, 330, 194, 1
20712, 497, 160, 1
20713, 81, 186, 1
20714, 401, 143, 1
20715, 344, 110, 1
20716, 291, 60, 1
20717, 57, 12, 1
20718, 0, 0, 1
20719, 0, 0, 1
20720, 0, 0, 1
20721, 0, 0, 1
20722, 0, 0, 1
20723, 0, 0, 1
20724, 0, 0, 1
20801, 0, 0, 1
20802, 0, 0, 1
20803, 0, 0, 1
20804, 0, 0, 1
20805, 0, 0, 1
20806, 0, 0, 1
20807, 313, 17, 1
20808, 418, 60, 1
20809, 569, 81, 1
20810, 621, 98, 1
20811, 643, 110, 1
20812, 650, 112, 1
20813, 636, 110, 1
20814, 616, 96, 1
20815, 554, 79, 1
20816, 72, 57, 1
20817, 33, 10, 1
20818, 0, 0, 1
20819, 0, 0, 1
20820, 0, 0, 1
20821, 0, 0, 1
20822, 0, 0, 1
20823, 0, 0, 1
20824, 0, 0, 1
20901, 0, 0, 1
20902, 0, 0, 1
20903, 0, 0, 1
20904, 0, 0, 1
20905, 0, 0, 1
20906, 0, 0, 1
20907, 174, 17, 1
20908, 373, 67, 1
20909, 514, 93, 1
20910, 561, 117, 1
20911, 375, 186, 1
20912, 38, 172, 1
20913, 88, 194, 1
20914, 368, 153, 1
20915, 409, 103, 1
20916, 351, 60, 1
20917, 160, 12, 1
20918, 0, 0, 1
20919, 0, 0, 1
20920, 0, 0, 1
20921, 0, 0, 1
20922, 0, 0, 1
20923, 0, 0, 1
20924, 0, 0, 1
21001, 0, 0, 1
21002, 0, 0, 1
21003, 0, 0, 1
21004, 0, 0, 1
21005, 0, 0, 1
21006, 0, 0, 1
21007, 320, 19, 1
21008, 478, 57, 1
21009, 631, 72, 1
21010, 686, 84, 1
21011, 710, 91, 1
21012, 714, 93, 1
21013, 705, 91, 1
21014, 681, 81, 1
21015, 616, 69, 1
21016, 447, 53, 1
21017, 115, 12, 1
21018, 0, 0, 1
21019, 0, 0, 1
21020, 0, 0, 1
21021, 0, 0, 1
21022, 0, 0, 1
21023, 0, 0, 1
21024, 0, 0, 1
21101, 0, 0, 1
21102, 0, 0, 1
21103, 0, 0, 1
21104, 0, 0, 1
21105, 0, 0, 1
21106, 0, 0, 1
21107, 320, 19, 1
21108, 487, 57, 1
21109, 645, 69, 1
21110, 698, 81, 1
21111, 719, 88, 1
21112, 726, 91, 1
21113, 714, 88, 1
21114, 686, 81, 1
21115, 621, 69, 1
21116, 444, 53, 1
21117, 81, 12, 1
21118, 0, 0, 1
21119, 0, 0, 1
21120, 0, 0, 1
21121, 0, 0, 1
21122, 0, 0, 1
21123, 0, 0, 1
21124, 0, 0, 1
21201, 0, 0, 1
21202, 0, 0, 1
21203, 0, 0, 1
21204, 0, 0, 1
21205, 0, 0, 1
21206, 0, 0, 1
21207, 165, 22, 1
21208, 440, 65, 1
21209, 588, 81, 1
21210, 633, 98, 1
21211, 659, 108, 1
21212, 657, 112, 1
21213, 652, 108, 1
21214, 626, 96, 1
21215, 327, 117, 1
21216, 244, 67, 1
21217, 57, 12, 1
21218, 0, 0, 1
21219, 0, 0, 1
21220, 0, 0, 1
21221, 0, 0, 1
21222, 0, 0, 1
21223, 0, 0, 1
21224, 0, 0, 1
21301, 0, 0, 1
21302, 0, 0, 1
21303, 0, 0, 1
21304, 0, 0, 1
21305, 0, 0, 1
21306, 0, 0, 1
21307, 320, 22, 1
21308, 526, 55, 1
21309, 681, 62, 1
21310, 731, 74, 1
21311, 750, 79, 1
21312, 762, 79, 1
21313, 624, 117, 1
21314, 719, 74, 1
21315, 659, 62, 1
21316, 492, 50, 1
21317, 344, 12, 1
21318, 0, 0, 1
21319, 0, 0, 1
21320, 0, 0, 1
21321, 0, 0, 1
21322, 0, 0, 1
21323, 0, 0, 1
21324, 0, 0, 1
21401, 0, 0, 1
21402, 0, 0, 1
21403, 0, 0, 1
21404, 0, 0, 1
21405, 0, 0, 1
21406, 0, 0, 1
21407, 320, 24, 1
21408, 526, 55, 1
21409, 676, 65, 1
21410, 726, 74, 1
21411, 743, 81, 1
21412, 748, 84, 1
21413, 738, 81, 1
21414, 719, 74, 1
21415, 652, 65, 1
21416, 440, 57, 1
21417, 299, 12, 1
21418, 0, 0, 1
21419, 0, 0, 1
21420, 0, 0, 1
21421, 0, 0, 1
21422, 0, 0, 1
21423, 0, 0, 1
21424, 0, 0, 1
21501, 0, 0, 1
21502, 0, 0, 1
21503, 0, 0, 1
21504, 0, 0, 1
21505, 0, 0, 1
21506, 0, 0, 1
21507, 50, 19, 1
21508, 447, 67, 1
21509, 583, 86, 1
21510, 626, 103, 1
21511, 643, 115, 1
21512, 650, 119, 1
21513, 638, 115, 1
21514, 621, 100, 1
21515, 569, 81, 1
21516, 332, 67, 1
21517, 105, 14, 1
21518, 0, 0, 1
21519, 0, 0, 1
21520, 0, 0, 1
21521, 0, 0, 1
21522, 0, 0, 1
21523, 0, 0, 1
21524, 0, 0, 1
21601, 0, 0, 1
21602, 0, 0, 1
21603, 0, 0, 1
21604, 0, 0, 1
21605, 0, 0, 1
21606, 0, 0, 1
21607, 270, 26, 1
21608, 442, 67, 1
21609, 569, 88, 1
21610, 612, 108, 1
21611, 619, 127, 1
21612, 631, 127, 1
21613, 626, 119, 1
21614, 607, 105, 1
21615, 554, 86, 1
21616, 45, 57, 1
21617, 65, 12, 1
21618, 0, 0, 1
21619, 0, 0, 1
21620, 0, 0, 1
21621, 0, 0, 1
21622, 0, 0, 1
21623, 0, 0, 1
21624, 0, 0, 1
21701, 0, 0, 1
21702, 0, 0, 1
21703, 0, 0, 1
21704, 0, 0, 1
21705, 0, 0, 1
21706, 0, 0, 1
21707, 12, 14, 1
21708, 7, 36, 1
21709, 5, 57, 1
21710, 2, 81, 1
21711, 12, 98, 1
21712, 12, 100, 1
21713, 2, 100, 1
21714, 7, 88, 1
21715, 10, 65, 1
21716, 14, 41, 1
21717, 14, 10, 1
21718, 0, 0, 1
21719, 0, 0, 1
21720, 0, 0, 1
21721, 0, 0, 1
21722, 0, 0, 1
21723, 0, 0, 1
21724, 0, 0, 1
21801, 0, 0, 1
